iter,global_step,episode_return,mean_step_reward,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,lr,seed
499,1600000,-440.8251247406006,-4.408251190185547,16000,0.0002751444362668609,891.7674102783203,2.060357540845871,445.86338233947754,64.01968071237206,0.0017684296744853866,0.01153645845624851,0.00013697147369384766,1.0,0.0005,2
500,1603200,-398.20555114746094,-3.9820556926727293,16032,-0.0003550155000356936,616.0793266296387,2.0486568212509155,308.01881980895996,36.12069455208257,0.0006127777526224561,0.0013802083740301896,0.00018078088760375977,1.0,0.0005,2
501,1606400,-427.81566429138184,-4.278156659603119,16064,-1.827359000672324e-05,712.3694725036621,2.042439505457878,356.1642951965332,50.26012939820066,0.0010281223114823963,0.0017187499834108166,0.00019240379333496094,1.0,0.0005,2
502,1609600,-407.9711375236511,-4.079711368083954,16096,-0.0007516881812277276,615.4594078063965,2.0556461215019226,307.7083930969238,37.78473631059751,0.0014862800373983468,0.005338541664968943,0.00020945072174072266,1.0,0.0005,2
503,1612800,-408.5054612159729,-4.085054545402527,16128,-0.00010467577725048471,640.414134979248,2.052490219473839,320.1864376068115,41.91182788088918,0.0009688440613908186,0.0001822916674427688,0.00018024444580078125,1.0,0.0005,2
504,1616000,-396.4816493988037,-3.9648161506652833,16160,4.434307475076338e-05,563.960205078125,2.046174645423889,281.95969009399414,49.5127531606704,0.0005913947368306372,0.0,0.00020116567611694336,1.0,0.0005,2
505,1619200,-405.3859181404114,-4.053859236240387,16192,-0.0003059862530683244,598.5154113769531,2.0525280237197876,299.2368755340576,37.29480854421854,0.0004783414615879918,0.0004427083331393078,0.00020825862884521484,1.0,0.0005,2
506,1622400,-384.3751196861267,-3.8437513089179993,16224,0.000168058723910125,511.3930015563965,2.0540701895952225,255.67613124847412,36.91419465094805,0.0005426328586971819,0.0,0.00023061037063598633,1.0,0.0005,2
507,1625600,-417.715633392334,-4.177156276702881,16256,0.0006529832486072973,701.8723983764648,2.0528109073638916,350.9163284301758,57.553388418629766,0.0013583033930907407,0.0032031250884756446,0.0001849532127380371,1.0,0.0005,2
508,1628800,-420.7979164123535,-4.207979080677032,16288,-0.0008904482172145123,677.7641944885254,2.0424341559410095,338.860782623291,41.66259712353349,0.0012164852873873984,0.003645833352493355,0.00018489360809326172,1.0,0.0005,2
509,1632000,-433.6755065917969,-4.336754848957062,16320,-0.0006273655145954127,790.0755996704102,2.0560022741556168,395.01661682128906,42.43724139034748,0.0012233861950797227,0.0029166666936362162,0.00017017126083374023,1.0,0.0005,2
510,1635200,-424.62172651290894,-4.246217420101166,16352,0.00014813011362502237,688.5681076049805,2.0413555055856705,344.26379203796387,59.190334842540324,0.0008489900977800913,0.001953125036379788,0.000240325927734375,1.0,0.0005,2
511,1638400,-437.0723285675049,-4.370723171234131,16384,-9.03614867637792e-05,814.2652435302734,2.0531535148620605,407.1119976043701,42.48652623221278,0.0003356478529220286,0.00010416666918899864,0.00016367435455322266,1.0,0.0005,2
512,1641600,-389.6397924423218,-3.896397800445557,16416,1.6939598330711902e-06,568.9059410095215,2.045597493648529,284.4325199127197,45.241991601884365,0.0019771771894746934,0.014010416703968076,0.0001989603042602539,1.0,0.0005,2
513,1644800,-390.2508497238159,-3.9025084924697877,16448,0.00014849233581726295,515.4243679046631,2.051023170351982,257.6918239593506,41.52649822086096,0.0011932461841305093,0.004062500003783498,0.00025069713592529297,1.0,0.0005,2
514,1648000,-399.47276878356934,-3.99472784280777,16480,0.00014978256720477034,563.5480422973633,2.039146348834038,281.7537784576416,46.45670037996024,0.0011686939274121902,0.0065364583424525335,0.00021201372146606445,1.0,0.0005,2
515,1651200,-403.0243287086487,-4.030243430137634,16512,-0.000290322957451572,660.6364936828613,2.0395775586366653,330.2975597381592,37.26313282363117,0.0019543570851973183,0.009322916823293781,0.00016254186630249023,1.0,0.0005,2
516,1654400,-434.19565868377686,-4.341956667900085,16544,0.00012746637845650888,769.0445404052734,2.0493482053279877,384.50190353393555,62.16637107357383,0.0024141904455071686,0.017864583376649534,0.0001844167709350586,1.0,0.0005,2
517,1657600,-423.0086364746094,-4.230086081027984,16576,-0.00020920018147840835,653.7964553833008,2.0356913655996323,326.8776626586914,45.15425511263311,0.0008699629254360301,0.0024479166568198707,0.00024312734603881836,1.0,0.0005,2
518,1660800,-400.56875801086426,-4.005687856674195,16608,-0.0010733402757918675,631.6430931091309,2.0363165587186813,315.8001079559326,39.87161299958825,0.0016062220927333072,0.0052083334303461015,0.00015866756439208984,1.0,0.0005,2
519,1664000,-379.9203634262085,-3.7992037034034727,16640,8.122130318577447e-05,529.2028903961182,2.041726306080818,264.581111907959,42.422788958996534,0.0008026166087809921,0.0029427083500195295,0.00017005205154418945,1.0,0.0005,2
520,1667200,-410.08965396881104,-4.100896651744843,16672,-1.0116225485745645e-05,626.2241020202637,2.046338737010956,313.09157943725586,46.58712099120021,0.00024737061303959805,0.0001302083328482695,0.00019484758377075195,1.0,0.0005,2
521,1670400,-375.8884663581848,-3.758884766101837,16704,-0.0002959914976372602,424.41559410095215,2.0402209013700485,212.1870994567871,34.794298170134425,0.0010568313698521789,0.0012760416539094876,0.00027573108673095703,1.0,0.0005,2
522,1673600,-428.975163936615,-4.289751858711242,16736,-7.078791285786146e-05,691.2150382995605,2.0287519097328186,345.58716011047363,44.36803882662207,0.0011930292289443487,0.002630208349728491,0.00016385316848754883,1.0,0.0005,2
523,1676800,-411.69431829452515,-4.116943140029907,16768,-0.0011223116467347083,677.9236717224121,2.0319314301013947,338.940393447876,42.102871127426624,0.000988524379068535,0.0025781250224099495,0.00013899803161621094,1.0,0.0005,2
524,1680000,-389.4292950630188,-3.8942931199073794,16800,0.00021546507738445797,554.8549308776855,2.04597370326519,277.4072208404541,47.40894462913275,0.00015925491280281424,0.0,0.0001474618911743164,1.0,0.0005,2
525,1683200,-395.7387719154358,-3.957387797832489,16832,-1.0014721241735636e-05,634.9141387939453,2.0390079468488693,317.4366645812988,39.12722023576498,8.290405195132393e-05,0.0,0.00012224912643432617,1.0,0.0005,2
526,1686400,-440.1028628349304,-4.401028616428375,16864,8.341701068578788e-05,854.6255187988281,2.027975007891655,427.2925605773926,61.69756216928363,7.426779171816906e-05,0.0,0.00010704994201660156,1.0,0.0005,2
527,1689600,-386.4159379005432,-3.8641593718528746,16896,-0.0001621992388572968,551.2946491241455,2.041220411658287,275.62674713134766,37.422729562968016,0.0004241901160647682,0.0001302083401242271,0.00015211105346679688,1.0,0.0005,2
528,1692800,-416.7519645690918,-4.167519710063934,16928,0.0005826820813186195,683.970329284668,2.029106616973877,341.96546173095703,56.12104078754783,0.0007976390922985097,0.00041666666220407933,0.00013709068298339844,1.0,0.0005,2
529,1696000,-399.98634910583496,-3.9998632407188417,16960,-0.00026433320402530214,545.8785820007324,2.0300610065460205,272.9187240600586,35.650750702247024,0.0010524935310067013,0.0014062499976716936,0.00018036365509033203,1.0,0.0005,2
530,1699200,-390.9923253059387,-3.909923243522644,16992,-0.00021013258159041648,546.7679195404053,2.027505472302437,273.3634729385376,40.94053402170539,0.0022063258738861786,0.013723958221817156,0.00014197826385498047,1.0,0.0005,2
531,1702400,-402.6582579612732,-4.0265826725959775,17024,-0.0005373636333692033,634.5917587280273,2.019189268350601,317.27515602111816,47.4296642486006,0.0008103764457709304,0.0016406250069849193,0.00011658668518066406,1.0,0.0005,2
532,1705600,-394.9335231781006,-3.949335124492645,17056,0.00011098486277172359,558.393310546875,2.042337715625763,279.1763381958008,42.46748916618526,0.0011082747307690473,0.004192708402115386,0.00014394521713256836,1.0,0.0005,2
533,1708800,-417.97801208496094,-4.17978006362915,17088,-0.00010197591214811119,728.8898429870605,2.041471168398857,364.42440605163574,49.00884936004877,0.002069733779536211,0.01473958319547819,9.59634780883789e-05,1.0,0.0005,2
534,1712000,-432.18764781951904,-4.32187637090683,17120,-0.00036365804816940184,687.8253974914551,2.0405189394950867,343.8919277191162,50.605756795965135,0.00023363012329095915,0.0,0.00013267993927001953,1.0,0.0005,2
535,1715200,-400.89971590042114,-4.008997204303742,17152,2.490331425120118e-05,618.9391784667969,2.017917215824127,309.44943618774414,37.476956743746996,0.0004700468482505138,0.00015625000742147677,0.00011909008026123047,1.0,0.0005,2
536,1718400,-398.24316024780273,-3.982431638240814,17184,-0.0002690235273137276,552.1937599182129,2.0413947105407715,276.07619285583496,49.10496490448713,0.00048742778028632564,0.0,0.0001531839370727539,1.0,0.0005,2
537,1721600,-405.4073657989502,-4.054073467254638,17216,-0.00037456779087791103,579.7754707336426,2.0429702401161194,289.86693000793457,39.653477389365435,0.0005353612259576584,0.0007552083261543885,0.00015217065811157227,1.0,0.0005,2
538,1724800,-416.7648892402649,-4.167648780345917,17248,0.0004979074472371003,587.121467590332,2.0389931350946426,293.5408420562744,54.68060291558504,0.0009724638714495725,0.00041666667675599456,0.00018644332885742188,1.0,0.0005,2
539,1728000,-387.0985450744629,-3.870985469818115,17280,3.376855653014488e-05,511.35458755493164,2.043690398335457,255.65689277648926,32.414923241361976,0.0006839813163432644,7.812500189174898e-05,0.00014972686767578125,1.0,0.0005,2
540,1731200,-440.58233547210693,-4.405823402404785,17312,-0.00032986812649937747,725.5109748840332,2.0335679203271866,362.7348232269287,60.22165985684842,0.00096202566055661,0.0020833333146583755,0.0001506209373474121,1.0,0.0005,2
541,1734400,-417.3909201622009,-4.173909029960632,17344,-0.0006267188944775182,580.5613441467285,2.0241917073726654,290.259801864624,37.39638143219054,0.0008065516557289032,7.812500189174898e-05,0.0001748204231262207,1.0,0.0005,2
542,1737600,-415.71635580062866,-4.157163555622101,17376,0.00028323033348298665,604.5872383117676,2.04508313536644,302.27345275878906,54.148843137547374,0.0013566809748234783,0.006093750038417056,0.0001665353775024414,1.0,0.0005,2
543,1740800,-427.7833604812622,-4.277833547592163,17408,0.00016947488212881723,629.7877006530762,2.056655138731003,314.87345123291016,40.58983263885602,0.0006379007443236836,0.00010416666918899864,0.00020837783813476562,1.0,0.0005,2
544,1744000,-381.54383850097656,-3.8154383087158203,17440,-0.00019571658555816995,482.73621559143066,2.0505885630846024,241.3474063873291,30.93468728661537,0.0014932264566603912,0.006692708295304328,0.00014460086822509766,1.0,0.0005,2
545,1747200,-419.2514581680298,-4.192514576911926,17472,0.0001365581367855917,616.6313629150391,2.0510976314544678,308.2953052520752,59.01815664023161,0.00010024549985210407,0.0,0.000156402587890625,1.0,0.0005,2
546,1750400,-462.94143199920654,-4.629414355754852,17504,-0.0008624499751976877,952.7783737182617,2.0529200732707977,476.3677978515625,40.320304250344634,0.0007662403696721083,0.002187500038417056,8.249282836914062e-05,1.0,0.0005,2
547,1753600,-421.4966220855713,-4.2149661350250245,17536,0.0004969066169904224,583.1211357116699,2.050494432449341,291.540563583374,54.71111442055553,0.001194832260353791,0.004609375035215635,0.00017976760864257812,1.0,0.0005,2
548,1756800,-414.12757682800293,-4.141275765895844,17568,-0.0004446089376237694,590.4207382202148,2.05389341711998,295.1893825531006,37.05965008074418,0.0017750965544117967,0.00546875006693881,0.0001550912857055664,1.0,0.0005,2
549,1760000,-377.8646502494812,-3.7786465525627135,17600,0.0001648208442172061,432.42728424072266,2.039229393005371,216.19341564178467,32.88702251389623,0.0010137564497661787,0.0018749999871943146,0.00015527009963989258,1.0,0.0005,2
550,1763200,-400.06567001342773,-4.000656504631042,17632,-0.00037188018176037563,542.9239234924316,2.052309602499008,271.441068649292,49.968933552503586,0.0003668823277970277,0.0,0.0001431107521057129,1.0,0.0005,2
551,1766400,-436.87437677383423,-4.368743615150452,17664,0.0001469987960839303,763.2227325439453,2.0380803048610687,381.5911293029785,45.736837001517415,0.0003633098005487908,0.0,9.930133819580078e-05,1.0,0.0005,2
552,1769600,-427.42126846313477,-4.2742125511169435,17696,0.00016392946743803982,714.5557670593262,2.0594754219055176,357.2574577331543,56.67242682632059,0.0021951240237293008,0.016041666665842058,9.942054748535156e-05,1.0,0.0005,2
553,1772800,-439.8352966308594,-4.398352937698364,17728,-0.00033280538635160895,758.1393241882324,2.060225933790207,379.0487308502197,42.299701038748026,0.0016822798245364656,0.007317708295886405,0.00010877847671508789,1.0,0.0005,2
554,1776000,-397.9030327796936,-3.979030351638794,17760,0.0008111362590231819,565.0773735046387,2.0471529364585876,282.5190267562866,33.6331883110106,0.000625020929761279,0.00010416666918899864,0.00010526180267333984,1.0,0.0005,2
555,1779200,-414.3163013458252,-4.143163137435913,17792,2.3067355444439386e-05,571.8627128601074,2.0394750237464905,285.910982131958,55.08006373047829,0.0005818942784125084,0.00020833333474001847,0.0001227259635925293,1.0,0.0005,2
556,1782400,-436.5223722457886,-4.365223693847656,17824,-5.240611636203596e-05,836.1396331787109,2.0583023130893707,418.04918098449707,41.49522656947374,0.00020126426409276514,0.0,7.265806198120117e-05,1.0,0.0005,2
557,1785600,-405.7524218559265,-4.057524335384369,17856,-0.0004179517547981959,589.5571403503418,2.0670841485261917,294.7574768066406,55.50431464985013,0.0007678442165123466,0.0007291666697710752,0.00011152029037475586,1.0,0.0005,2
558,1788800,-392.2919955253601,-3.922919960021973,17888,-0.0003334912958294911,519.4377117156982,2.0407669097185135,259.69811248779297,32.534820169210434,0.0005479815042698442,0.0002604166729724966,0.00010579824447631836,1.0,0.0005,2
559,1792000,-392.96810245513916,-3.9296810746192934,17920,0.0001131248010823871,468.10436630249023,2.0420883893966675,234.0318775177002,49.204419896006584,0.00028382456457701655,0.0,0.00013267993927001953,1.0,0.0005,2
560,1795200,-405.06055068969727,-4.050605399608612,17952,-0.0006866945716805795,534.8091430664062,2.049808382987976,267.38337993621826,34.86538325995207,0.00035357628388587583,0.0001302083364862483,0.00012046098709106445,1.0,0.0005,2
561,1798400,-397.07258558273315,-3.9707258415222166,17984,-0.00012567624205983563,494.7957077026367,2.049944132566452,247.37722873687744,52.18440282903612,0.0008924882587288113,0.0014062499867577571,0.0001353621482849121,1.0,0.0005,2
562,1801600,-425.2706832885742,-4.252706937789917,18016,-0.0005006126935132027,601.8690452575684,2.0481061041355133,300.9135437011719,37.92230917233974,0.0006372401639972286,0.00033854167122626677,0.00012242794036865234,1.0,0.0005,2
563,1804800,-378.81942796707153,-3.788194434642792,18048,-0.0007868211173263084,406.32858085632324,2.0439149737358093,203.14306831359863,35.874146381393075,0.0008356268884889269,0.00039062499490682967,0.00013834238052368164,1.0,0.0005,2
564,1808000,-400.2978415489197,-4.0029782819747926,18080,-0.00032571480133469777,520.3759593963623,2.016942396759987,260.1674852371216,43.58164747059345,0.0009835962466704497,0.0010937499719148036,9.894371032714844e-05,1.0,0.0005,2
565,1811200,-391.0553617477417,-3.9105535840988157,18112,4.987237657583243e-05,504.458158493042,2.0225659012794495,252.2089033126831,39.117486448958516,0.0002849537576716008,2.604166729724966e-05,9.870529174804688e-05,1.0,0.0005,2
566,1814400,-452.34867000579834,-4.523486835956573,18144,0.00033422249610036425,720.7390022277832,2.0322951823472977,360.349515914917,52.1000990588218,0.0010423054256997613,0.002578125033323886,0.00010460615158081055,1.0,0.0005,2
567,1817600,-399.4355616569519,-3.994355683326721,18176,-2.9400798724488197e-05,463.9858703613281,2.026615008711815,231.97264003753662,33.44647174887359,0.0008174028994297994,0.000520833331393078,0.0001392364501953125,1.0,0.0005,2
568,1820800,-417.9495072364807,-4.179495148658752,18208,0.0001273506228607335,608.7793502807617,2.0203383713960648,304.36960220336914,53.522662844508886,0.0023085594443736463,0.019453124739811756,9.316205978393555e-05,1.0,0.0005,2
569,1824000,-401.9519901275635,-4.019519836902618,18240,-6.596431121580482e-05,496.9267463684082,2.026405081152916,248.44304847717285,37.08441376499832,0.0014896093700834914,0.010182291625824291,0.00010883808135986328,1.0,0.0005,2
570,1827200,-432.80350065231323,-4.328034846782685,18272,0.000613570945321662,645.3206062316895,2.012392833828926,322.6407928466797,51.4493009634316,0.001458896805616771,0.01018229157125461,8.666515350341797e-05,1.0,0.0005,2
571,1830400,-426.07586193084717,-4.260758442878723,18304,0.00028825146631789034,615.690242767334,2.022352486848831,307.8251838684082,45.8419096423313,0.0010620408359054338,0.0015364583232440054,8.875131607055664e-05,1.0,0.0005,2
572,1833600,-400.2784037590027,-4.002783920764923,18336,-0.0003658085500841679,533.2310791015625,2.0383194386959076,266.5947914123535,40.87715866416693,0.001701405722770567,0.013515624814317562,8.559226989746094e-05,1.0,0.0005,2
573,1836800,-381.50639963150024,-3.815064079761505,18368,0.00017014283993965762,440.25243377685547,2.041464626789093,220.10597229003906,40.808454390615225,0.00039851904540529856,0.0001302083328482695,0.00010389089584350586,1.0,0.0005,2
574,1840000,-394.6334147453308,-3.946334195137024,18400,-0.00024363559916307231,514.2402896881104,2.031486615538597,257.0995903015137,39.05118092894554,0.0004956405864512474,2.604166729724966e-05,7.677078247070312e-05,1.0,0.0005,2
575,1843200,-418.5322570800781,-4.1853226470947265,18432,-6.180303717417956e-05,636.0184898376465,2.029453784227371,317.9888916015625,49.01016275957227,0.00013657251985046192,0.0,6.824731826782227e-05,1.0,0.0005,2
576,1846400,-440.46513414382935,-4.404651291370392,18464,-0.00037369099249040527,712.0467643737793,2.038853198289871,356.0026168823242,49.493634851649404,0.0006437101433228998,0.0009895833354676142,6.979703903198242e-05,1.0,0.0005,2
577,1849600,-375.70581340789795,-3.757057967185974,18496,0.00048185912871756553,404.4250907897949,2.0354722887277603,202.1926727294922,35.657463481649756,0.0012635871139545583,0.002656250067957444,0.00010198354721069336,1.0,0.0005,2
578,1852800,-374.53466415405273,-3.745346930027008,18528,0.00023518576536551983,352.7606716156006,2.034075304865837,176.36022758483887,36.6536963544786,0.0009131621545756027,0.0008333333498740103,0.00011712312698364258,1.0,0.0005,2
579,1856000,-394.9802703857422,-3.9498026728630067,18560,-9.216201388162482e-05,486.50767517089844,2.0178293734788895,243.233567237854,38.36101184040308,0.0002795592001243191,0.0,7.444620132446289e-05,1.0,0.0005,2
580,1859200,-414.3179359436035,-4.143179326057434,18592,2.984927678362226e-07,535.0700912475586,2.0418975949287415,267.5146293640137,45.681122712790966,0.0001949482898745791,0.0,7.772445678710938e-05,1.0,0.0005,2
581,1862400,-410.4044518470764,-4.104044778347015,18624,-0.0001183401263460393,521.9436855316162,2.0349892377853394,260.95137214660645,40.55909587442875,0.001644051662879876,0.005234374897554517,8.153915405273438e-05,1.0,0.0005,2
582,1865600,-404.8406825065613,-4.048406856060028,18656,-0.0002691351635515371,526.2565174102783,2.02034755051136,263.10778427124023,47.76013841107488,0.00016471291147102828,0.0,8.004903793334961e-05,1.0,0.0005,2
583,1868800,-413.80850887298584,-4.138085095882416,18688,0.0003055641187876823,574.9623870849609,2.037337079644203,287.46112060546875,40.375924713909626,0.001237730729600039,0.004947916702803923,7.063150405883789e-05,1.0,0.0005,2
584,1872000,-413.8877124786377,-4.138877196311951,18720,0.00035743939535071156,539.141321182251,2.0263699740171432,269.5507526397705,49.07186178024858,0.00012687081002208463,0.0,9.107589721679688e-05,1.0,0.0005,2
585,1875200,-406.6658658981323,-4.066658623218537,18752,-0.00015234326367141726,538.4927349090576,2.0370472222566605,269.22584438323975,33.80809658020735,0.0005864117505334015,5.208333459449932e-05,7.88569450378418e-05,1.0,0.0005,2
586,1878400,-409.8085412979126,-4.098085298538208,18784,-0.0006859579935158955,587.8653755187988,2.0540888607501984,293.9114589691162,53.29083112627268,0.0006376733873602118,0.00018229167108074762,6.514787673950195e-05,1.0,0.0005,2
587,1881600,-439.2731418609619,-4.392731294631958,18816,-0.0005863728148356451,678.0720481872559,2.0548953860998154,339.01488304138184,39.52618619380519,0.0003794144734577761,0.0015885416505625471,6.884336471557617e-05,1.0,0.0005,2
588,1884800,-405.7050042152405,-4.05704998254776,18848,-0.00031553865208022724,523.3960266113281,2.056402951478958,261.67713260650635,37.116230269894004,0.0013767266937074378,0.005052083299233345,7.43865966796875e-05,1.0,0.0005,2
589,1888000,-395.1174740791321,-3.951174745559692,18880,0.0002001561097606519,519.9428997039795,2.053440138697624,259.9511127471924,42.25792944803834,0.0021187461065900275,0.010260416915116366,6.496906280517578e-05,1.0,0.0005,2
590,1891200,-437.80393838882446,-4.378039441108704,18912,0.0009130861161672499,710.0603561401367,2.0447487235069275,355.0106449127197,47.035462614148855,0.0011832367986252005,0.00645833326416323,5.227327346801758e-05,1.0,0.0005,2
591,1894400,-414.35285472869873,-4.143528454303741,18944,0.0030014142282743794,534.6860809326172,2.0452455431222916,267.3255920410156,45.59732046350837,0.004090729929885911,0.04828124970663339,7.224082946777344e-05,1.0,0.0005,2
592,1897600,-444.7265157699585,-4.44726532459259,18976,0.003077521006428663,682.0268630981445,2.0245609879493713,340.9962615966797,48.02954045496881,0.005662547710017774,0.07161458330665482,5.805492401123047e-05,1.0,0.0005,2
593,1900800,-433.9093599319458,-4.33909345626831,19008,0.005970893226185492,622.576171875,2.037555620074272,311.27368354797363,48.38629274070263,0.009958488035409475,0.11908854250214063,5.561113357543945e-05,1.0,0.0005,2
594,1904000,-419.4886794090271,-4.194886710643768,19040,0.003058107017241074,543.8847923278809,2.063110798597336,271.9248161315918,42.47741449903697,0.0069904129068171245,0.08164062516880222,6.836652755737305e-05,1.0,0.0005,2
595,1907200,-381.51982021331787,-3.815198230743408,19072,0.006576861006275636,511.30253410339355,2.051981046795845,255.63732147216797,31.35341079160571,0.012770232129697277,0.1309114599134773,4.601478576660156e-05,1.0,0.0005,2
596,1910400,-390.2887077331543,-3.90288720369339,19104,0.0025017310205535104,446.25249671936035,2.056164428591728,223.10818767547607,42.94691889360547,0.006000370987749974,0.07255208257993218,6.61611557006836e-05,1.0,0.0005,2
597,1913600,-449.48108768463135,-4.494811100959778,19136,8.024700161812781e-05,651.2182693481445,2.052293226122856,325.5886917114258,47.47686840035021,0.000600616992756714,0.0004427083367772866,7.110834121704102e-05,1.0,0.0005,2
598,1916800,-426.69282722473145,-4.266928269863128,19168,-0.0004221542643729759,596.1277809143066,2.045253038406372,298.0430145263672,40.3298678509891,0.0007541098348163677,0.00018229166380479,6.449222564697266e-05,1.0,0.0005,2
599,1920000,-400.09734439849854,-4.000973527431488,19200,7.330052539455956e-05,497.9541835784912,2.051124945282936,248.9566535949707,41.44428679347038,0.001015618043539598,0.0013802083194605075,6.908178329467773e-05,1.0,0.0005,2
600,1923200,-393.3637709617615,-3.933637776374817,19232,-7.149415864049491e-05,434.7659549713135,2.0408564060926437,217.3624973297119,36.80820435285568,0.00010632574236603373,0.0,8.600950241088867e-05,1.0,0.0005,2
601,1926400,-438.36435079574585,-4.383643689155579,19264,-0.00022157544914946925,664.3691215515137,2.0536577105522156,332.16379737854004,55.54187532514334,0.000916516960615665,0.001328124988503987,7.128715515136719e-05,1.0,0.0005,2
602,1929600,-418.97620010375977,-4.189761950969696,19296,-0.0005679977942660841,524.3958396911621,2.051676720380783,262.1768341064453,42.82916131615639,0.0005210159980046125,0.0006510416787932627,0.00010162591934204102,1.0,0.0005,2
603,1932800,-407.70421409606934,-4.077042071819306,19328,0.0006154892887874075,520.4461307525635,2.0395826548337936,260.20328521728516,38.87734019756317,0.0009446254080111477,2.604166729724966e-05,7.700920104980469e-05,1.0,0.0005,2
604,1936000,-349.5940318107605,-3.495940263271332,19360,-0.0004227350742045388,312.5402603149414,2.037534937262535,156.24933338165283,31.436226554214954,0.0005989499943560659,0.0004166666585661005,9.72747802734375e-05,1.0,0.0005,2
605,1939200,-460.27716588974,-4.602771348953247,19392,-0.00017126002893319558,785.433162689209,2.0324318408966064,392.69608879089355,49.56555515900254,0.00014406119582670852,0.0,6.115436553955078e-05,1.0,0.0005,2
606,1942400,-386.97899103164673,-3.869789834022522,19424,0.0001739765531525439,440.130558013916,2.0366993099451065,220.04508209228516,41.16324395686388,0.0016880074479111965,0.006979166631936096,8.493661880493164e-05,1.0,0.0005,2
607,1945600,-415.9897561073303,-4.159897632598877,19456,-0.0001306500047260073,518.0060119628906,2.0502226054668427,258.9823703765869,40.468463733792305,0.00011924540420772973,0.0,9.953975677490234e-05,1.0,0.0005,2
608,1948800,-412.73540115356445,-4.127353901863098,19488,-0.00042854475985820706,550.4613342285156,2.0488001257181168,275.209755897522,47.74001530557871,0.0007571016730033669,0.00041666667675599456,8.004903793334961e-05,1.0,0.0005,2
609,1952000,-389.1170754432678,-3.8911707377433777,19520,0.0003855319018777337,425.0389518737793,2.0434514433145523,212.49942779541016,34.209902852773666,0.0002942320537621542,0.0,9.483098983764648e-05,1.0,0.0005,2
610,1955200,-415.6815767288208,-4.156815843582153,19552,0.00016272559839514145,542.3085823059082,2.0481389313936234,271.1339740753174,48.76929320394993,8.656410106842316e-05,0.0,8.815526962280273e-05,1.0,0.0005,2
611,1958400,-409.71774768829346,-4.097177329063416,19584,-0.00011354860946011236,480.229341506958,2.0288538932800293,240.0942678451538,37.68136924132705,0.0001510994203223285,0.0,9.995698928833008e-05,1.0,0.0005,2
612,1961600,-421.8553538322449,-4.218553447723389,19616,0.00030243922628714337,542.5039043426514,2.0384855419397354,271.23187255859375,42.74372564256191,0.0020055148274885784,0.008229166851378977,9.518861770629883e-05,1.0,0.0005,2
613,1964800,-426.7340979576111,-4.267341103553772,19648,-0.00062707055975883,590.9555778503418,2.0416211932897568,295.4567451477051,48.18059866130352,0.0007983775657301836,0.005156250037543941,8.994340896606445e-05,1.0,0.0005,2
614,1968000,-448.8478136062622,-4.488478071689606,19680,-8.578342609943945e-05,694.5932312011719,2.0309119671583176,347.2762222290039,53.28969392366707,0.00024237328631296814,0.0,8.183717727661133e-05,1.0,0.0005,2
615,1971200,-443.8712315559387,-4.438712363243103,19712,-0.0001794521752526701,672.9521560668945,2.040974736213684,336.4554901123047,47.33948415890336,0.00042671291174732043,0.0,7.802248001098633e-05,1.0,0.0005,2
616,1974400,-384.9047112464905,-3.84904718875885,19744,-0.000128676766311564,371.44218254089355,2.048195570707321,185.70048427581787,39.045020043849945,0.0003534302903184498,0.0,0.00012630224227905273,1.0,0.0005,2
617,1977600,-393.17287397384644,-3.9317286920547487,19776,-0.0006790712078936778,406.0595417022705,2.049803912639618,203.0085916519165,35.458064233884215,0.0014435875780244632,0.003750000018044375,0.0001252889633178711,1.0,0.0005,2
618,1980800,-438.0666723251343,-4.380666556358338,19808,0.00011953186994073661,620.0128974914551,2.0506886690855026,309.9860649108887,49.99679566733539,0.0007336447215501444,0.0005989583369228058,9.250640869140625e-05,1.0,0.0005,2
619,1984000,-385.0452880859375,-3.850452902317047,19840,-3.8029326384858564e-05,450.38645935058594,2.0447875410318375,225.17274475097656,33.86295213922858,0.0008899834601842464,0.0009114583372138441,7.95125961303711e-05,1.0,0.0005,2
620,1987200,-389.1079430580139,-3.891079297065735,19872,0.00021734299685682856,424.841833114624,2.0539706349372864,212.40059280395508,39.48787259310484,0.00037556292130680956,2.604166729724966e-05,9.167194366455078e-05,1.0,0.0005,2
621,1990400,-401.96084356307983,-4.019608497619629,19904,3.5859932949744433e-06,495.9090518951416,2.061317428946495,247.93391609191895,37.6388930529356,0.00016024532467965536,0.0,8.71419906616211e-05,1.0,0.0005,2
622,1993600,-391.358482837677,-3.913584735393524,19936,-3.483938397508268e-05,441.2724151611328,2.061577156186104,220.61555862426758,40.272332422435284,0.00011846675772709444,0.0,9.506940841674805e-05,1.0,0.0005,2
623,1996800,-434.5120530128479,-4.345120475292206,19968,-0.00028807590359347657,635.4870071411133,2.04258194565773,317.7227897644043,44.26797430217266,0.00016862158582935512,0.0,7.706880569458008e-05,1.0,0.0005,2
624,2000000,-430.45877408981323,-4.30458770275116,20000,-3.795685668883664e-05,598.6565475463867,2.04513980448246,299.30777740478516,50.73254057392478,0.00027773548146193573,0.0,8.970499038696289e-05,1.0,0.0005,2
